Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
lancaster_mr7_france;21.1836;31.0896;111.948;17790.0;7050.0;608.0;0.63;338.0;20.0;33.0;0.1,440.0,0.5,338.0,1.0,282.0;-420100.0,630100.0;1;450.0,3001.0,3150.0;0.0;0;16.0,-15.5,14.5,-13.0
late_298d;12.56;15.5;31.6;3085.0;367.2;450.0;0.63;550.0;20.0;33.0;0.1,520.4,1.0,320.4;-127138.0,171757.0;1;450.0,2401.0,2590.0;0.0;0;17.0,-14.5,16.5,-13.0
leo_451_early;17.17;;;7820.0;2100.0;;;340.0;20.0;33.0;0.1,400.0,1.0,270.0;;;;0.0;0;
leo_451_late;17.17;;;7820.0;2100.0;;;340.0;20.0;33.0;0.1,400.0,1.0,270.0;;;;0.0;0;
li-2;19.647;28.813;91.7;8994.0;1160.0;600.0;0.73;310.0;0;33.0;0.1,480.0,1.0,280.0;-173215.0,247450.0;2;450.0,2200.0,2350.0;0.0;0;16.2,-14.0,15.1,-17.0
li-2_1938;19.647;28.813;91.7;8994.0;1160.0;600.0;0.73;310.0;0;33.0;0.1,480.0,1.0,280.0;-173215.0,247450.0;2;450.0,2200.0,2350.0;0.0;0;16.2,-14.0,15.1,-17.0
lightning_f6;16.84;;;13650.0;4539.0;1203.0;;463.0;0;33.0;0.1,720.0,1.0,463.0;;1;2750.0,8000.0,10000.0;0.0;0;
lincoln_b2;23.865;;;20225.0;9340.0;;;341.0;20.0;33.0;0.1,420.0,1.0,296.0;;1;450.0,3000.0,3180.0;0.0;0;
loire_130;11.3;16.0;40.08;2290.0;503.0;400.0;0.63;550.0;0;33.0;0.1,520.4,1.0,320.4;-127138.0,101120.0;1;450.0,2600.0,2850.0;0.0;0;17.0,-14.5,16.5,-13.0
lynx_ah_mk1;16.0;;;2682.0;973.0;;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
m_346fa;11.5;10.1;24.0;5710.0;3345.0;1120.0;1.05;370.0;0;50.0;0.2,740.0,1.0,350.0;-155000.0,405000.0;1;16000.0,28500.0,30500.0;0.0;0;30.0,-20.0,27.0,-22.0
martin_139wc;13.63;21.5;63.0;4931.0;1214.8;564.0;0.65;235.0;20.0;33.0;0.1,340.0,1.0,235.0;-110000.0,220500.0;2;400.0,2100.0,2450.0;0.0;0;15.0,-13.0,14.5,-12.0
marut_mk1;15.9;9.0;27.6;6200.0;3244.0;1296.0;1.8;450.0;20.0;33.0;0.1,648.0,1.0,465.0;-220000.0,434000.0;1;3500.0,10120.0,14000.0;0.0;0;18.0,-14.0,18.0,-16.0
maryland_mk1;14.224;18.694;49.842;5332.0;1008.0;574.0;0.72;278.0;20.0;33.0;0.1,340.0,1.0,210.0;-123100.0,295500.0;2;550.0,2700.0,3060.0;0.0;0;16.2,-15.5,14.8,-13.0
mb_151c1;9.104;10.68;16.22;2097.0;306.0;830.0;0.81;310.0;0;33.0;0.1,470.0,1.0,270.0;-209247.0,209247.0;1;400.0,2400.0,2580.0;0.0;0;17.0,-16.0,16.5,-13.0
mb_152c1;9.104;10.68;16.22;2251.0;305.0;830.0;0.81;310.0;0;33.0;0.1,470.0,1.0,270.0;-209247.0,209247.0;1;400.0,2400.0,2520.0;0.0;0;17.0,-16.0,16.5,-13.0
mb_157;9.7;10.68;16.61;2675.0;345.0;810.0;0.81;340.0;20.0;33.0;0.1,470.0,1.0,270.0;-139973.0,186631.0;1;450.0,2600.01,2800.0;0.0;0;17.0,-16.0,16.5,-13.0
mb_162;22.16;;;11212.0;4850.0;;;280.0;20.0;33.0;0.1,340.0,0.5,300.0,1.0,260.0;;;;0.0;0;
mb_174_a3;12.23;;;5087.0;1222.0;;;280.0;20.0;33.0;0.1,340.0,0.5,300.0,1.0,260.0;;;;0.0;0;
mb_175t;12.05;17.96;42.42;5480.0;1530.0;680.0;0.75;280.0;20.0;33.0;0.1,340.0,0.5,300.0,1.0,260.0;-175596.0,386311.0;2;450.0,2400.0,2650.0;0.0;0;17.57,-17.7,16.0,-15.0
mb_3;13.5;18.8;54.4;5300.0;1000.0;950.0;0.8;650.0;20.0;33.0;0.1,420.0,1.0,3260.0;-483000.0,577024.0;4;400.0,2520.0,3100.0;0.0;0;
mb_326b;10.65;10.56;20.4;2200.0;1360.0;865.0;0.84;331.0;0;33.0;0.1,570.0,0.33,331.0,1.0,273.0;-81000.0,143480.0;1;5500.0,13800.0,14500.0;0.0;0;17.1,-14.0,15.5,-17.0
mb_326k;10.67;10.85;20.4;3196.0;1785.0;952.0;0.85;331.0;0;33.0;0.1,570.0,0.33,331.0,1.0,273.0;-81000.0,239000.0;1;5500.0,13760.0,14500.0;0.0;0;17.1,-14.0,15.5,-17.0
mb_5;11.5;10.66;24.3;4500.0;698.0;890.0;0.87;330.0;0;33.0;0.0,450.0,0.3,370.0,1.0,273.0;-150000.0,295000.0;1;450.0,2750.0,3100.0;0.0;0;18.0,-17.0,17.2,-20.0
mbr-2;13.5;18.8;54.4;3036.0;812.2;405.0;0.6;450.0;20.0;33.0;0.1,520.4,1.0,320.4;-83000.0,166600.0;1;400.0,1850.0,2900.0;0.0;0;14.5,-13.5,13.0,-13.5
mc-202;8.85;10.58;16.67;2622.0;307.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;400.0,2500.0,2600.0;0.0;0;17.5,-14.0,16.0,-18.0
mc-202_d;8.85;10.58;16.67;2586.0;307.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;400.0,2500.0,2600.0;0.0;0;17.5,-14.0,16.0,-18.0
mc-202_ec;8.85;10.58;16.67;2713.0;307.0;820.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;400.0,2500.0,2600.0;0.0;0;17.5,-14.0,16.0,-18.0
mc-205_n2;9.549;11.25;19.0;3188.0;365.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;500.0,2800.0,3150.0;0.0;0;17.5,-12.0,16.0,-18.0
mc-205_serie1;8.85;10.58;16.67;2805.0;307.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;500.0,2800.0,3150.0;0.0;0;17.5,-14.0,16.0,-18.0
mc-205_serie3;8.85;10.58;16.67;2894.0;307.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-87000.0,227000.0;1;500.0,2800.0,3150.0;0.0;0;17.5,-14.0,16.0,-18.0
mc200_serie3;8.196;10.58;16.67;2050.0;197.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-82061.0,177017.0;1;600.0,2520.0,3000.0;0.0;0;16.5,-14.0,15.0,-18.0
mc200_serie7;8.196;10.58;16.67;2105.0;286.0;845.0;0.81;300.0;20.0;33.0;0.1,600.0,0.5,340.0,1.0,260.0;-85641.0,192978.0;1;600.0,2520.0,3000.0;0.0;0;17.5,-14.0,16.0,-18.0
md_450b_barougan;9.56;;;4800.0;1184.0;;;450.0;20.0;33.0;0.1,650.0,1.0,450.0;;;;0.0;0;
md_450b_ouragan;9.56;;;4750.0;1184.0;;;450.0;20.0;33.0;0.1,650.0,1.0,450.0;;;;0.0;0;
md_452_mystere_2a;12.243;;;5540.0;1400.0;;;450.0;20.0;33.0;0.1,650.0,1.0,450.0;;;;0.0;0;
md_452_mystere_2c_preproduction;12.243;;;5900.0;1400.0;;;450.0;20.0;33.0;0.1,650.0,1.0,450.0;;;;0.0;0;
md_454_mystere_4a;12.9;10.514;32.0;5920.0;1660.0;1166.0;1.05;447.0;0;33.0;0.2,620.0,1.0,408.0;-185500.0,425500.0;1;3750.0,11000.0,13000.0;0.0;0;
md_460;13.9;10.514;35.0;7260.0;1830.0;1265.0;1.47;447.0;20.0;33.0;0.2,620.0,1.0,435.0;-175500.0,485500.0;1;2750.0,8500.0,8700.0;0.0;0;20.0,-16.0,18.0,-17.0
md_460_saar;14.6;10.514;35.0;6970.0;1830.0;1265.0;1.47;447.0;20.0;33.0;0.2,620.0,1.0,435.0;-175500.0,485500.0;1;4600.0,12060.0,12410.0;0.0;0;20.0,-16.0,18.0,-17.0
md_460_sambad;13.9;10.514;35.0;7260.0;1830.0;1265.0;1.47;447.0;20.0;33.0;0.2,620.0,1.0,435.0;-175500.0,485500.0;1;2750.0,8500.0,8700.0;0.0;0;20.0,-16.0,18.0,-17.0
md_500_tow_late;16.0;4.0;0.6;796.0;192.0;300.0;0.6;320.0;0;33.0;0.0,1600.0,0.21,1564.0,0.33,1351.0,1.0,1315.0;-40000.0,83000.0;1;2000.0,6000.0,8200.0;0.0;0;28.6,-28.0,22.6,-21.0
me-163b;5.92;9.3;19.6;1900.0;2010.0;1040.0;1.05;550.0;20.0;33.0;0.1,620.4,1.0,420.4;-91280.0,191280.0;1;100.0,1600.0,2600.0;0.0;0;18.0,-18.0,17.0,-17.0
me-163b-0;5.92;9.3;19.6;1900.0;2010.0;1040.0;1.05;550.0;20.0;33.0;0.1,620.4,1.0,420.4;-91280.0,191280.0;1;100.0,1600.0,2600.0;0.0;0;18.0,-18.0,17.0,-17.0
me-163b-1;5.92;;;1900.0;2010.0;;;550.0;20.0;33.0;0.1,620.4,1.0,420.4;;;;0.0;0;
me-262a-1a;10.58;;;4280.0;1950.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262a-1a_early;10.58;;;4280.0;1463.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262a-1a_u4;10.58;;;4280.0;1950.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262a-1b;10.58;;;4280.0;1950.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262a-2a;10.58;;;4080.0;1950.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262a_1_u1;10.58;;;4550.0;1950.0;;;450.0;20.0;33.0;0.1,580.4,1.0,380.4;;;;0.0;0;
me-262c-1a;10.58;;;4995.0;833.0;;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
me-262c-2b;10.58;;;4775.0;833.0;;;450.0;20.0;33.0;0.1,520.4,1.0,320.4;;;;0.0;0;
me-410a-1;12.15;16.4;36.8;7534.0;1679.0;750.0;0.75;350.0;0;45.0;0.1,480.0,1.0,280.0;-209000.0,560000.0;2;500.0,2700.0,3200.0;70.0;0;17.5,-16.5,16.5,-15.0
me-410a-1_u4;12.15;16.4;36.8;7534.0;1679.0;750.0;0.75;350.0;0;45.0;0.1,480.0,1.0,280.0;-209000.0,560000.0;2;500.0,2700.0,3200.0;70.0;0;17.5,-16.5,16.5,-15.0
me-410b-1;12.15;16.4;36.8;7534.0;1679.0;750.0;0.75;350.0;0;45.0;0.1,480.0,1.0,280.0;-209000.0,560000.0;2;500.0,2700.0,3200.0;70.0;0;17.5,-16.5,16.5,-15.0
me-410b-2_u4;12.15;16.4;36.8;7534.0;1679.0;750.0;0.75;350.0;0;45.0;0.1,480.0,1.0,280.0;-209000.0,560000.0;2;500.0,2700.0,3200.0;70.0;0;17.5,-16.5,16.5,-15.0
me-410b-6_r3;12.15;16.4;36.8;7534.0;1679.0;750.0;0.75;350.0;0;45.0;0.1,480.0,1.0,280.0;-209000.0,560000.0;2;500.0,2700.0,3200.0;70.0;0;17.5,-16.5,16.5,-15.0
me_210_v22_japan;12.35;16.4;36.27;7639.0;1679.0;650.0;0.65;350.0;0;45.0;0.1,480.0,1.0,300.0;-209000.0,560000.0;2;400.0,2700.0,2950.0;0.0;0;17.5,-16.5,16.5,-15.0
me_210a_1;12.15;16.4;36.27;7639.0;1679.0;650.0;0.65;350.0;0;45.0;0.1,480.0,1.0,300.0;-209000.0,560000.0;2;400.0,2700.0,2950.0;0.0;0;17.5,-16.5,16.5,-15.0
me_210ca_1_40_mm_hungary;12.15;16.4;36.27;7820.0;1679.0;650.0;0.65;350.0;0;45.0;0.1,480.0,1.0,300.0;-209000.0,560000.0;2;500.0,2800.0,3150.0;0.0;0;17.5,-16.5,16.5,-15.0
me_210ca_1_hungary;12.15;16.4;36.27;7639.0;1679.0;650.0;0.65;350.0;0;45.0;0.1,480.0,1.0,300.0;-209000.0,560000.0;2;500.0,2800.0,3150.0;0.0;0;17.5,-16.5,16.5,-15.0
me_264;20.9;39.0;118.0;21150.0;17300.0;609.0;0.64;309.0;20.0;33.0;0.1,380.0,1.0,290.0;-532000.0,1064000.0;2;1354.0,3250.0,3650.0;2500.0;0;17.5,-17.0,17.0,-14.0
meteor_fmk3;12.62;13.11;34.68;4280.0;1200.0;850.0;0.83;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-130238.0,280238.0;2;5000.0,16500.0,17000.0;0.0;0;16.5,-13.0,14.0,-12.0
meteor_fmk3_navy;12.62;13.11;34.68;5515.6;1200.0;850.0;0.83;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-130238.0,290238.0;2;8000.0,14700.0,15500.0;0.0;0;16.5,-13.0,14.0,-12.0
meteor_fmk4_lw;12.62;13.11;34.68;5515.6;1200.0;999.0;0.86;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,320238.0;2;8000.0,14700.0,15500.0;0.0;0;16.5,-13.0,14.0,-12.0
meteor_fmk4_sw;12.62;11.23;32.56;5515.6;1200.0;999.0;0.86;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-190238.0,370238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
meteor_fmk8;12.62;11.23;32.56;5382.6;1524.0;999.0;0.89;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,390238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
meteor_fmk8_belgium;12.62;11.23;32.56;5382.6;2901.0;999.0;0.89;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,390238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
meteor_fmk8_reaper;12.62;11.23;32.56;5382.6;1524.0;999.0;0.89;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,390238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
meteor_frmk9_iaf;12.62;11.23;32.56;5427.0;1524.0;999.0;0.89;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,390238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
meteor_nfmk13;14.8;13.1;34.68;5890.0;1524.0;999.0;0.89;390.0;20.0;33.0;0.1,520.4,1.0,290.0;-170238.0,390238.0;2;8000.0,14700.0,15500.0;0.0;0;17.0,-13.0,14.0,-12.0
mh_60l_dap;16.0;5.8;3.0;5690.0;1110.0;460.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-70000.0,130000.0;1;12500.0,20900.0,30000.0;0.0;0;28.6,-28.0,29.6,-28.0
mi-35;17.51;;;8550.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_24a;17.51;;;8300.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_24p;17.51;;;8690.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_24p_german;17.51;;;8690.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_24v;17.51;;;8670.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_28a_sweden;17.51;4.86;1.8;8570.0;1520.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;7000.0,15000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_28n;17.51;4.86;1.8;8700.0;1520.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;7000.0,15000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_28nm;17.51;4.86;1.8;8900.0;1520.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;7000.0,15000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_35m;17.51;;;8550.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_35m_pakistan;17.51;;;8550.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_35p;17.51;;;8690.0;1790.0;320.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_4av;17.51;;;5900.0;825.0;280.0;;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;;;;0.0;0;
mi_8amtsh;18.3;6.4;1.2;6900.0;2092.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;7000.0,15000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_8amtsh_vn;18.3;6.4;1.2;7500.0;2092.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;7000.0,15000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_8tb;18.3;6.4;1.2;6900.0;1440.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;5000.0,12000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mi_8tv;18.3;6.4;1.2;6900.0;1440.0;520.0;0.79;420.0;0;33.0;0.0,600.0,0.21,564.0,0.33,351.0,1.0,315.0;-300000.0,500000.0;1;5000.0,12000.0,20000.0;0.0;0;25.6,-28.0,22.6,-21.0
mig-15;10.1;10.08;20.6;3648.0;1162.0;1132.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-162000.0,294000.0;1;5000.0,11561.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-15_ns23;10.1;10.08;20.6;3508.0;1210.0;1132.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-124001.0,290001.0;1;5000.0,12300.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-15bis_ish;10.1;10.08;20.6;3768.0;1162.0;1132.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-162000.0,294000.0;1;5000.0,11561.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-17;11.264;9.6;22.6;3868.0;1172.0;1150.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-134001.0,315000.0;1;5000.0,11561.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-17f;11.264;9.6;22.6;4022.0;1172.0;1150.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-138001.0,318000.0;1;5000.0,11561.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-17p_lim_5p;11.264;9.6;22.6;4022.0;1171.0;1150.0;1.1;450.0;0;33.0;0.1,650.0,1.0,450.0;-138001.0,318000.0;1;5000.0,11561.0,16000.0;0.0;0;17.0,-14.0,12.5,-16.0
mig-19;13.02;;;5750.0;1800.0;;;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;;1;4100.0,11195.0,11600.0;0.0;0;
mig-19j_6a;13.02;;;5750.0;1800.0;;;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;;1;4100.0,11195.0,11600.0;0.0;0;
mig-19s;12.54;;;5447.0;1800.0;;;577.0;0;33.0;0.2,700.0,0.33,500.0,1.0,450.0;;1;4100.0,11195.0,11600.0;0.0;0;
mig-21_bis;14.1;;;6030.0;3588.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_bis_lazur;14.1;;;6030.0;3588.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_bison;14.1;;;6030.0;3588.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_f13;14.1;;;5110.0;2426.0;1500.0;;700.0;0;33.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_mf;14.1;;;5860.0;3484.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_pfm;14.1;;;5590.0;2556.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_s;14.1;;;5860.0;3484.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-21_smt;14.1;;;5950.0;3853.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig-9;9.75;;;3505.0;1289.0;;;380.0;0;33.0;0.1,480.0,1.0,300.0;;;;0.0;0;
mig-9_ussr;9.75;;;3655.0;1289.0;;;380.0;0;33.0;0.1,480.0,1.0,300.0;;;;0.0;0;
mig_21_2000_iaf;14.1;;;6030.0;3588.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig_21_bis_finland;14.1;;;6030.0;3056.0;1500.0;;700.0;0;55.0;0.1,740.0,1.0,450.4;;1;3000.0,11500.0,14000.0;0.0;0;
mig_23bn;16.7;;;10800.0;5320.0;1370.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8550.0,9100.0;0.0;0;
mig_23m;16.7;;;11050.0;4750.0;1400.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8550.0,9100.0;0.0;0;
mig_23mf;16.7;;;11050.0;4750.0;1400.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8550.0,9100.0;0.0;0;
mig_23ml;16.7;;;10600.0;4350.0;1400.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8500.0,9100.0;0.0;0;
mig_23mla;16.7;;;10450.0;4350.0;1400.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8500.0,9100.0;0.0;0;
mig_23mld;16.7;;;10600.0;4350.0;1400.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8500.0,9100.0;0.0;0;
mig_25pd;23.4;14.0;64.0;18850.0;19200.0;1320.0;3.04225;700.0;0;90.0;0.2,1018.0,1.0,600.0;-400000.0,1100000.0;1;8250.0,13300.0,14300.0;0.0;0;20.0,-18.0,22.0,-15.0
mig_27k;16.7;;;11500.0;5535.0;1370.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8550.0,9100.0;0.0;0;
mig_27m;16.7;;;11500.0;5535.0;1370.0;;630.0;0;50.0;0.2,700.0,0.33,570.0,1.0,473.0;;1;3995.0,8550.0,9100.0;0.0;0;
mig_29_9_12_germany;15.1;11.36;37.98;10885.0;4478.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;30.0,-20.0,29.0,-22.0
mig_29_9_12b_hungary;15.1;11.36;37.98;10885.0;4478.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;30.0,-20.0,29.0,-22.0
mig_29_9_12g;15.1;11.36;37.98;10950.0;4478.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;30.0,-20.0,29.0,-22.0
mig_29_9_13;15.1;11.36;37.98;11010.0;4628.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;30.0,-20.0,29.0,-22.0
mig_29kr_9_41r;15.1;11.9;45.0;12500.0;10835.0;1470.0;2.15;700.0;0;90.0;0.2,1218.0,1.0,463.0;-500000.0,1050000.0;1;7250.0,11000.0,16000.0;0.0;0;34.0,-20.0,32.0,-22.0
mig_29m_9_15;15.1;11.36;37.98;11600.0;5635.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;34.0,-20.0,32.0,-22.0
mig_29smt_9_19;15.1;11.36;37.98;11550.0;5900.0;1575.0;2.35;700.0;0;90.0;0.2,1218.0,1.0,463.0;-390000.0,910000.0;1;5500.0,8350.0,8950.0;0.0;0;30.0,-20.0,29.0,-22.0
mig_35;15.1;11.9;45.0;11300.0;10835.0;1470.0;2.15;700.0;0;90.0;0.2,1218.0,1.0,463.0;-500000.0,1050000.0;1;7250.0,11000.0,16000.0;0.0;0;34.0,-20.0,32.0,-22.0
mig_3_series_1_15;8.255;;;2780.0;335.0;677.0;;320.0;20.0;33.0;0.1,480.0,1.0,280.0;;1;450.0,2050.0,2250.0;0.0;0;
mig_3_series_1_15_bk_pod;8.255;;;2920.0;335.0;677.0;;320.0;20.0;33.0;0.1,480.0,1.0,280.0;;1;450.0,2050.0,2250.0;0.0;0;
mig_3_series_34;8.255;;;2798.0;335.0;677.0;;320.0;20.0;33.0;0.1,480.0,1.0,280.0;;1;450.0,2050.0,2250.0;0.0;0;
mig_3_series_pod;8.255;;;2870.0;;;;;20.0;33.0;;;;;0.0;0;
mirage_2000_5ei;15.3;9.0;40.8;7370.0;4205.0;1545.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-250000.0,590000.0;1;3800.0,10200.0,12000.0;0.0;0;30.0,-22.0,30.0,-22.0
mirage_2000_5f;15.3;9.0;40.8;7450.0;4205.0;1545.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-250000.0,590000.0;1;3800.0,10200.0,12000.0;0.0;0;30.0,-22.0,30.0,-22.0
mirage_2000c_s5;15.3;9.0;40.8;7470.0;4205.0;1545.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-250000.0,590000.0;1;3800.0,10200.0,12000.0;0.0;0;30.0,-22.0,30.0,-22.0
mirage_2000d_r1;15.3;9.0;40.8;7590.0;4205.0;1545.0;2.35;426.0;0;33.0;0.2,1300.0,0.33,389.0,1.0,389.0;-250000.0,590000.0;1;3800.0,10200.0,12000.0;0.0;0;30.0,-22.0,30.0,-22.0
